LOTNO,品番,検査日,検査者1,加工元,検査数,良品数,不良数,不良1,不良2,不良3,不良4,不良5
004368,42,2017-10-03,佐藤,XXX,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004369,42,2020-10-13,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
004370,42,2017-10-03,佐藤,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004371,44,2020-10-13,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004372,61,2017-10-03,有田,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004373,51,2020-10-13,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004374,74,2017-10-03,有田,VVV,270,270.0,0.0,0.0,0.0,0.0,0.0,0.0
004375,61,2020-10-13,山田,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
004376,74,2017-10-03,佐藤,VVV,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
004377,61,2020-10-13,山田,ZZZ,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
004378,74,2017-10-03,有田,VVV,470,470.0,0.0,0.0,0.0,0.0,0.0,0.0
004379,61,2020-10-13,山田,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
004380,74,2017-10-03,有田,XXX,42,41.0,1.0,0.0,0.0,0.0,0.0,1.0
004381,61,2020-10-13,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004382,74,2017-10-03,有田,XXX,42,40.0,2.0,2.0,0.0,0.0,0.0,0.0
004383,61,2020-10-13,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004384,74,2017-10-03,藤田,XXX,42,41.0,1.0,0.0,0.0,1.0,0.0,0.0
004385,61,2020-10-13,田中,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004386,74,2017-10-03,大山,XXX,42,42.0,0.0,0.0,0.0,0.0,0.0,0.0
004387,20,2020-10-13,鈴木,VVV,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004388,61,2017-10-04,山田,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004389,20,2020-10-13,鈴木,VVV,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004390,61,2017-10-04,大山,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004391,20,2020-10-13,鈴木,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004392,61,2017-10-04,有田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004393,61,2020-10-13,山田,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004394,61,2017-10-04,山田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004395,20,2020-10-13,鈴木,YYY,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004396,61,2017-10-04,大山,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004397,61,2020-10-13,鈴木,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004398,61,2017-10-04,有田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004399,20,2020-10-13,山田,YYY,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0
004400,61,2017-10-04,山田,ZZZ,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
004401,20,2020-10-13,山田,YYY,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
004402,61,2017-10-04,有田,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004403,64,2020-10-13,大山,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004404,61,2017-10-04,藤田,ZZZ,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004405,61,2020-10-13,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004406,61,2017-10-04,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004407,71,2020-10-13,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004408,61,2017-10-04,藤田,ZZZ,215,215.0,0.0,0.0,0.0,0.0,0.0,0.0
004409,71,2020-10-13,田中,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004410,74,2017-10-04,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004411,20,2020-10-13,山田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
004412,74,2017-10-04,有田,VVV,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
004413,20,2020-10-13,山田,YYY,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0
004414,74,2017-10-04,山田,VVV,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
004415,74,2020-10-13,鈴木,ZZZ,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
004416,74,2017-10-04,有田,VVV,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
004417,18,2020-10-14,山田,ZZZ,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
004418,74,2017-10-04,有田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004419,18,2020-10-14,田中,ZZZ,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0
004420,74,2017-10-04,有田,VVV,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004421,18,2020-10-14,鈴木,XXX,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0
004422,74,2017-10-04,有田,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004423,19,2020-10-14,山田,XXX,115,115.0,0.0,0.0,0.0,0.0,0.0,0.0
004424,61,2017-10-05,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004425,20,2020-10-14,山田,QQQ,33,33.0,0.0,0.0,0.0,0.0,0.0,0.0
004426,61,2017-10-05,藤田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004427,20,2020-10-14,有田,QQQ,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0
004428,61,2017-10-05,藤田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004429,20,2020-10-14,田中,ZZZ,122,120.0,2.0,0.0,1.0,1.0,0.0,0.0
004430,61,2017-10-05,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004431,20,2020-10-14,有田,QQQ,229,225.0,4.0,0.0,4.0,0.0,0.0,0.0
004432,61,2017-10-05,藤田,YYY,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
004433,20,2020-10-14,山田,QQQ,129,128.0,1.0,0.0,1.0,0.0,0.0,0.0
004434,61,2017-10-05,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004435,20,2020-10-14,有田,QQQ,92,92.0,0.0,0.0,0.0,0.0,0.0,0.0
004436,61,2017-10-05,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004437,20,2020-10-14,山田,ZZZ,114,114.0,0.0,0.0,0.0,0.0,0.0,0.0
004438,61,2017-10-05,藤田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004439,20,2020-10-14,山田,ZZZ,106,106.0,0.0,0.0,0.0,0.0,0.0,0.0
004440,61,2017-10-05,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004441,20,2020-10-14,山田,QQQ,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
004442,74,2017-10-05,大山,ZZZ,65,48.0,17.0,15.0,0.0,1.0,0.0,1.0
004443,42,2020-10-14,山田,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
004444,74,2017-10-05,有田,ZZZ,35,31.0,4.0,3.0,0.0,1.0,0.0,0.0
004445,42,2020-10-14,鈴木,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004446,74,2017-10-05,山田,ZZZ,50,47.0,3.0,3.0,0.0,0.0,0.0,0.0
004447,51,2020-10-14,鈴木,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004448,74,2017-10-05,有田,ZZZ,110,107.0,3.0,2.0,0.0,1.0,0.0,0.0
004449,71,2020-10-14,田中,ZZZ,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
004450,74,2017-10-05,山田,ZZZ,40,32.0,8.0,8.0,0.0,0.0,0.0,0.0
004451,71,2020-10-14,田中,ZZZ,33,33.0,0.0,0.0,0.0,0.0,0.0,0.0
004452,74,2017-10-05,大山,VVV,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0
004453,74,2020-10-14,田中,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004454,74,2017-10-05,大山,VVV,4,2.0,2.0,2.0,0.0,0.0,0.0,0.0
004455,18,2020-10-15,鈴木,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
004456,74,2017-10-05,大山,VVV,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004457,19,2020-10-15,鈴木,VVV,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
004458,74,2017-10-05,大山,VVV,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
004459,19,2020-10-15,鈴木,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004460,61,2017-10-06,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004461,19,2020-10-15,鈴木,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004462,61,2017-10-06,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004463,19,2020-10-15,鈴木,QQQ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004464,74,2017-10-06,山田,VVV,183,152.0,31.0,0.0,31.0,0.0,0.0,0.0
004465,19,2020-10-15,鈴木,QQQ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004466,74,2017-10-06,鈴木,VVV,100,95.0,5.0,0.0,5.0,0.0,0.0,0.0
004467,20,2020-10-15,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
004468,74,2017-10-06,大山,VVV,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
004469,20,2020-10-15,有田,QQQ,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
004470,74,2017-10-06,大山,VVV,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0
004471,20,2020-10-15,有田,QQQ,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004472,74,2017-10-06,大山,VVV,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
004473,20,2020-10-15,山田,QQQ,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0
004474,74,2017-10-06,山田,XXX,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
004475,20,2020-10-15,大山,QQQ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004476,74,2017-10-06,有田,XXX,183,183.0,0.0,0.0,0.0,0.0,0.0,0.0
004477,20,2020-10-15,有田,QQQ,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0
004478,74,2017-10-06,佐藤,XXX,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
004479,42,2020-10-15,鈴木,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
004480,74,2017-10-06,鈴木,VVV,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
004481,42,2020-10-15,鈴木,WWW,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004482,63,2017-10-10,佐藤,XXX,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004483,42,2020-10-15,山田,ZZZ,33,33.0,0.0,0.0,0.0,0.0,0.0,0.0
004484,64,2017-10-10,佐藤,VVV,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004485,51,2020-10-15,鈴木,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004486,74,2017-10-10,田中,XXX,355,355.0,0.0,0.0,0.0,0.0,0.0,0.0
004487,51,2020-10-15,鈴木,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004488,74,2017-10-10,田中,XXX,317,317.0,0.0,0.0,0.0,0.0,0.0,0.0
004489,51,2020-10-15,鈴木,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004490,74,2017-10-10,田中,ZZZ,25,16.0,9.0,9.0,0.0,0.0,0.0,0.0
004491,51,2020-10-15,鈴木,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004492,74,2017-10-10,山田,ZZZ,165,153.0,12.0,11.0,0.0,1.0,0.0,0.0
004493,20,2020-10-15,大山,QQQ,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0
004494,74,2017-10-10,大山,XXX,692,692.0,0.0,0.0,0.0,0.0,0.0,0.0
004495,20,2020-10-15,大山,QQQ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004496,74,2017-10-10,佐藤,XXX,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
004497,61,2020-10-15,鈴木,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004498,74,2017-10-10,佐藤,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004499,20,2020-10-15,有田,YYY,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0
004500,42,2017-10-11,有田,XXX,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
004501,74,2020-10-15,鈴木,ZZZ,205,205.0,0.0,0.0,0.0,0.0,0.0,0.0
004502,61,2017-10-11,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004503,18,2020-10-16,鈴木,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
004504,61,2017-10-11,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004505,18,2020-10-16,山田,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004506,61,2017-10-11,大山,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004507,18,2020-10-16,鈴木,ZZZ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004508,61,2017-10-11,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004509,18,2020-10-16,鈴木,ZZZ,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0
004510,71,2017-10-11,藤田,XXX,172,172.0,0.0,0.0,0.0,0.0,0.0,0.0
004511,18,2020-10-16,大山,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004512,71,2017-10-11,藤田,XXX,180,179.0,1.0,0.0,0.0,0.0,0.0,1.0
004513,18,2020-10-16,大山,ZZZ,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0
004514,74,2017-10-11,藤田,XXX,137,137.0,0.0,0.0,0.0,0.0,0.0,0.0
004515,18,2020-10-16,大山,XXX,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004516,74,2017-10-11,藤田,XXX,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
004517,18,2020-10-16,大山,XXX,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0
004518,74,2017-10-11,鈴木,XXX,383,383.0,0.0,0.0,0.0,0.0,0.0,0.0
004519,18,2020-10-16,大山,XXX,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0
004520,74,2017-10-11,山田,XXX,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
004521,18,2020-10-16,大山,XXX,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
004522,74,2017-10-11,山田,XXX,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0
004523,18,2020-10-16,大山,XXX,130,130.0,0.0,0.0,0.0,0.0,0.0,0.0
004524,74,2017-10-11,藤田,XXX,363,363.0,0.0,0.0,0.0,0.0,0.0,0.0
004525,18,2020-10-16,大山,XXX,32,31.0,1.0,0.0,0.0,1.0,0.0,0.0
004526,74,2017-10-11,鈴木,XXX,132,132.0,0.0,0.0,0.0,0.0,0.0,0.0
004527,19,2020-10-16,大山,XXX,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
004528,74,2017-10-11,田中,ZZZ,29,19.0,10.0,10.0,0.0,0.0,0.0,0.0
004529,19,2020-10-16,大山,QQQ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004530,74,2017-10-11,有田,ZZZ,111,95.0,16.0,16.0,0.0,0.0,0.0,0.0
004531,19,2020-10-16,大山,XXX,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
004532,74,2017-10-11,鈴木,ZZZ,170,142.0,28.0,27.0,0.0,1.0,0.0,0.0
004533,19,2020-10-16,大山,XXX,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004534,74,2017-10-11,山田,ZZZ,125,113.0,12.0,12.0,0.0,0.0,0.0,0.0
004535,19,2020-10-16,大山,ZZZ,120,120.0,0.0,0.0,0.0,0.0,0.0,0.0
004536,74,2017-10-11,有田,ZZZ,25,22.0,3.0,3.0,0.0,0.0,0.0,0.0
004537,19,2020-10-16,有田,ZZZ,140,140.0,0.0,0.0,0.0,0.0,0.0,0.0
004538,74,2017-10-11,佐藤,ZZZ,115,94.0,21.0,21.0,0.0,0.0,0.0,0.0
004539,19,2020-10-16,有田,ZZZ,140,140.0,0.0,0.0,0.0,0.0,0.0,0.0
004540,74,2017-10-11,有田,ZZZ,47,47.0,0.0,0.0,0.0,0.0,0.0,0.0
004541,19,2020-10-16,大山,QQQ,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004542,74,2017-10-11,鈴木,ZZZ,179,167.0,12.0,12.0,0.0,0.0,0.0,0.0
004543,19,2020-10-16,有田,WWW,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004544,74,2017-10-11,佐藤,ZZZ,84,58.0,26.0,26.0,0.0,0.0,0.0,0.0
004545,19,2020-10-16,大山,XXX,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004546,74,2017-10-11,有田,ZZZ,36,24.0,12.0,12.0,0.0,0.0,0.0,0.0
004547,19,2020-10-16,大山,QQQ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004548,74,2017-10-11,有田,ZZZ,38,33.0,5.0,5.0,0.0,0.0,0.0,0.0
004549,19,2020-10-16,大山,QQQ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004550,74,2017-10-11,山田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004551,19,2020-10-16,鈴木,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
004552,74,2017-10-11,藤田,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
004553,42,2020-10-16,有田,ZZZ,85,85.0,0.0,0.0,0.0,0.0,0.0,0.0
004554,74,2017-10-11,有田,VVV,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
004555,42,2020-10-16,有田,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004556,74,2017-10-11,山田,XXX,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
004557,42,2020-10-16,有田,ZZZ,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004558,74,2017-10-11,鈴木,XXX,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
004559,42,2020-10-16,有田,ZZZ,200,200.0,0.0,0.0,0.0,0.0,0.0,0.0
004560,42,2017-10-12,大山,VVV,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004561,42,2020-10-16,有田,WWW,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
004562,42,2017-10-12,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004563,42,2020-10-16,大山,WWW,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0
004564,42,2017-10-12,大山,ZZZ,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0
004565,42,2020-10-16,大山,XXX,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0
004566,42,2017-10-12,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004567,42,2020-10-16,大山,ZZZ,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
004568,42,2017-10-12,有田,XXX,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0
004569,42,2020-10-16,大山,ZZZ,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0
004570,42,2017-10-12,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004571,42,2020-10-16,大山,ZZZ,110,110.0,0.0,0.0,0.0,0.0,0.0,0.0
004572,42,2017-10-12,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004573,44,2020-10-16,有田,ZZZ,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
004574,42,2017-10-12,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004575,51,2020-10-16,鈴木,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004576,42,2017-10-12,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004577,51,2020-10-16,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004578,44,2017-10-12,大山,VVV,100,99.0,1.0,1.0,0.0,0.0,0.0,0.0
004579,51,2020-10-16,鈴木,ZZZ,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004580,44,2017-10-12,田中,VVV,115,115.0,0.0,0.0,0.0,0.0,0.0,0.0
004581,51,2020-10-16,大山,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
004582,51,2017-10-12,大山,VVV,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004583,51,2020-10-16,鈴木,ZZZ,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
004584,54,2017-10-12,大山,VVV,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004585,19,2020-10-16,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004586,61,2017-10-12,大山,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004587,44,2020-10-16,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004588,61,2017-10-12,藤田,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004589,18,2020-10-16,大山,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004590,61,2017-10-12,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004591,61,2020-10-16,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004592,61,2017-10-12,藤田,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004593,64,2020-10-16,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004594,61,2017-10-12,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004595,61,2020-10-16,大山,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004596,61,2017-10-12,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004597,61,2020-10-16,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004598,61,2017-10-12,藤田,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004599,61,2020-10-16,大山,ZZZ,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0
004600,61,2017-10-12,藤田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004601,19,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004602,61,2017-10-12,大山,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004603,19,2020-10-16,鈴木,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004604,61,2017-10-12,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004605,74,2020-10-16,鈴木,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004606,61,2017-10-12,大山,YYY,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0
004607,74,2020-10-16,鈴木,YYY,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
004608,61,2017-10-12,山田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004609,18,2020-10-16,鈴木,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004610,64,2017-10-12,田中,VVV,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
004611,42,2020-10-16,鈴木,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004612,71,2017-10-12,田中,VVV,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004613,20,2020-10-16,鈴木,YYY,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
004614,71,2017-10-12,田中,VVV,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0
004615,19,2020-10-16,鈴木,YYY,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
004616,71,2017-10-12,大山,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004617,51,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004618,71,2017-10-12,藤田,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004619,74,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004620,74,2017-10-12,鈴木,XXX,598,598.0,0.0,0.0,0.0,0.0,0.0,0.0
004621,19,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004622,74,2017-10-12,山田,YYY,42,42.0,0.0,0.0,0.0,0.0,0.0,0.0
004623,42,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004624,74,2017-10-12,山田,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004625,51,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004626,74,2017-10-12,藤田,YYY,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004627,18,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004628,74,2017-10-12,山田,YYY,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0
004629,42,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004630,74,2017-10-12,藤田,YYY,4,3.0,1.0,1.0,0.0,0.0,0.0,0.0
004631,18,2020-10-16,鈴木,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004632,74,2017-10-12,佐藤,YYY,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0
004633,61,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004634,74,2017-10-12,田中,YYY,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0
004635,18,2020-10-16,鈴木,YYY,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004636,74,2017-10-12,山田,XXX,292,292.0,0.0,0.0,0.0,0.0,0.0,0.0
004637,18,2020-10-16,鈴木,YYY,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
004638,74,2017-10-12,山田,XXX,150,150.0,0.0,0.0,0.0,0.0,0.0,0.0
004639,64,2020-10-16,大山,ZZZ,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0
004640,74,2017-10-12,田中,VVV,290,287.0,3.0,0.0,0.0,3.0,0.0,0.0
004641,74,2020-10-16,鈴木,ZZZ,55,55.0,0.0,0.0,0.0,0.0,0.0,0.0
004642,74,2017-10-12,藤田,VVV,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
004643,74,2020-10-16,有田,ZZZ,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0
