"LOTNO","UDATE","SNO","PAL_1","PAL_2","PAL_3"
"a001",2021/06/01 8:01:50,2423,22.77236,0.59926,0.02341
"a001",2021/06/01 8:01:50,2424,21.06789,1.1781707,0.04131
"a001",2021/06/01 8:01:50,2425,20.88198,0.95406,0.11161
"a001",2021/06/01 8:01:50,2426,0,0,0
"a001",2021/06/01 8:01:50,2427,20.57158,0.75756,0.12917
"a001",2021/06/01 8:01:50,2428,21.35676,1.03501,0.06013
"a001",2021/06/01 8:01:50,2429,23.4471,8.7753984,0.11305
"a001",2021/06/01 8:01:50,2430,20.74485,1.52204,0.09443
"a001",2021/06/01 8:01:50,2431,20.50854,1.23238,0.06121
"a001",2021/06/01 8:01:50,2432,20.99682,0.87058,0.06271
"a001",2021/06/01 8:01:50,2433,21.05574,0.70164,0.06944
"a001",2021/06/01 8:01:50,2434,20.71591,1.9765091,0.04951
"a001",2021/06/01 8:01:50,2435,20.78776,0.8452,0.04785
"a001",2021/06/01 8:01:50,2436,20.67042,8.0362635,0.4637
"a001",2021/06/01 8:01:50,2437,20.76579,1.51527489,0.08183
"a001",2021/06/01 8:01:50,2438,20.72743,1.8656776,0.07331
"a001",2021/06/01 8:01:50,2439,20.65313,1.2698,0.06006
"a001",2021/06/01 8:01:50,2440,21.97077,1.4421739,0.05773
"a001",2021/06/01 8:01:50,2441,21.17407,1.4577964,0.09205
"a001",2021/06/01 8:01:50,2442,21.60045,0.56641,0.07322
"a001",2021/06/01 8:01:50,2443,21.97129,0.7415753,0.0493
"a001",2021/06/01 8:01:50,2444,21.58442,1.2128877,0.05695
"a001",2021/06/01 8:01:50,2445,20.75591,0.9602675,0.07228
"a001",2021/06/01 8:01:50,2446,21.58423,1.200203,0.08481
"a001",2021/06/01 8:01:50,2447,20.95694,0.89692,0.03592
"a001",2021/06/01 8:01:50,2448,21.90568,1.34758,0.05707
"a001",2021/06/01 8:01:50,2449,20.49074,1.1819941,0.09428
"a001",2021/06/01 8:01:50,2450,20.72917,0.86066,0.03892
"a001",2021/06/01 8:01:50,2451,21.67966,0.7268019,0.06798
"a001",2021/06/01 8:01:50,2452,20.68989,1.40701,0.03517
"a001",2021/06/01 8:01:50,2453,33.53916,54.90634,0.05964
"a001",2021/06/01 8:01:50,2454,20.69508,0.71353,0.1283
"a001",2021/06/01 8:01:50,2455,21.65292,0.8086834,0.04527
"a001",2021/06/01 8:01:50,2456,21.43821,2.2676308,0.06446
"a001",2021/06/01 8:01:50,2457,20.406,0.650411,0.0209
"a001",2021/06/01 8:01:50,2458,21.57267,0.590151,0.06803
"a001",2021/06/01 8:01:50,2459,21.62895,0.7717698,0.07291
"a001",2021/06/01 8:01:50,2460,22.28362,1.105066,0.0886
"a001",2021/06/01 8:01:50,2461,20.85463,0.71601,0.05884
"a001",2021/06/01 8:01:50,2462,21.49664,1.0561691,0.05802
"a001",2021/06/01 8:01:50,2463,21.11154,0.65698509,0.06816
"a001",2021/06/01 8:01:50,2464,0,0,0
"a001",2021/06/01 8:01:50,2465,0,0,0
"a001",2021/06/01 8:01:50,2466,21.69839,0.57389,0.04848
"a001",2021/06/01 8:01:50,2467,20.56104,1.27357,0.02064
"a001",2021/06/01 8:01:50,2468,20.54089,1.3419097,0.03899
"a001",2021/06/01 8:01:50,2469,20.96548,1.5656697,0.05617
"a001",2021/06/01 8:01:50,2470,20.04656,1.0011173,0.07939
"a001",2021/06/01 8:01:50,2471,0,0,0
"a001",2021/06/01 8:01:50,2472,20.9465,1.271023049,0.05046
"a001",2021/06/01 8:01:50,2473,21.03468,2.47337,0.13815
"a001",2021/06/01 8:01:50,2474,20.92601,0.95572,0.10561
"a001",2021/06/01 8:01:50,2475,20.75537,1.6341511,0.03836
"a001",2021/06/01 8:01:50,2476,21.30713,0.89051,0.06801
"a001",2021/06/01 8:01:50,2477,21.82468,1.1406388,0.05449
"a001",2021/06/01 8:01:50,2478,21.31354,0.9228,0.0334
"a001",2021/06/01 8:01:50,2479,21.56034,1.08144,0.05851
"a001",2021/06/01 8:01:50,2480,21.88071,1.6053841,0.04234
"a001",2021/06/01 8:01:50,2481,21.38419,1.0826329,0.07693
"a001",2021/06/01 8:01:50,2482,21.43572,1.4464064,0.09341
"a001",2021/06/01 8:01:50,2483,21.30879,1.6877446,0.07953
"a001",2021/06/01 8:01:50,2484,22.0266,0.66097,0.06581
"a001",2021/06/01 8:01:50,2485,20.644,1.31285,0.04918
"a001",2021/06/01 8:01:50,2486,19.74276,1.5133866,0.04557
"a001",2021/06/01 8:01:50,2487,20.22645,1.05046,0.0618
"a001",2021/06/01 8:01:50,2488,19.55445,1.98683,0.05779
"a001",2021/06/01 8:01:50,2489,19.99014,1.72694,0.06959
"a001",2021/06/01 8:01:50,2490,21.95455,1.7253,0.08676
"a001",2021/06/01 8:01:50,2491,20.84883,1.1940076,0.09028
"a001",2021/06/01 8:01:50,2492,20.24576,0.62697,0.04764
"a001",2021/06/01 8:01:50,2493,20.62604,1.49384,0.06058
"a001",2021/06/01 8:01:50,2494,21.16344,1.63787,0.07724
"a001",2021/06/01 8:01:50,2495,21.20724,1.1393224,0.06815
"a001",2021/06/01 8:01:50,2496,20.83918,1.8386145,0.05307
"a001",2021/06/01 8:01:50,2497,20.79796,1.3566971,0.03616
"a001",2021/06/01 8:01:50,2498,21.26734,0.90173,0.07668
"a001",2021/06/01 8:01:50,2499,20.96385,1.14879,0.05992
"a001",2021/06/01 8:01:50,2500,21.22587,1.77739844,0.04813
"a001",2021/06/01 8:01:50,2501,21.27653,2.48966,0.42648
"a001",2021/06/01 8:01:50,2502,0,0,0
"a001",2021/06/01 8:01:50,2503,35.3605,4.549961,0.21089
"a001",2021/06/01 8:01:50,2504,23.90098,1.251,0.0819
"a001",2021/06/01 8:01:50,2505,23.29799,0.966311,0.07792
"a001",2021/06/01 8:01:50,2506,21.61507,2.161452,0.10534
"a001",2021/06/01 8:01:50,2507,21.6229,0.92888147,0.04219
"a001",2021/06/01 8:01:50,2508,0,0,0
"a001",2021/06/01 8:01:50,2509,21.72142,2.279362734,0.03649
"a001",2021/06/01 8:01:50,2510,21.50905,1.34613,0.05425
"a001",2021/06/01 8:01:50,2511,21.70476,1.9775806,0.06339
"a001",2021/06/01 8:01:50,2512,23.10044,1.1639109,0.06775
"a001",2021/06/01 8:01:50,2513,22.25024,2.276062,0.07931
"a001",2021/06/01 8:01:50,2514,22.4045,1.76543,0.10808
"a001",2021/06/01 8:01:50,2515,23.69651,4.41224,0.37917
"a001",2021/06/01 8:01:50,2516,21.81348,0.9311991,0.0418
"a001",2021/06/01 8:01:50,2517,22.62049,1.8740329,0.16117
"a001",2021/06/01 8:01:50,2518,22.57476,1.53761,0.051
"a001",2021/06/01 8:01:50,2519,0,0,0
"a001",2021/06/01 8:01:50,2520,25.09323,1.3763,0.18833
"a001",2021/06/01 8:01:50,2521,20.0005,1.69122,0.06074
"a001",2021/06/01 8:01:50,2522,21.24221,1.24,0.0406
"a001",2021/06/01 8:01:50,2523,20.7372,0.80908806,0.04093
"a001",2021/06/01 8:01:50,2524,20.09876,1.32728,0.02715
"a001",2021/06/01 8:01:50,2525,21.52225,0.70929,0.06687
"a001",2021/06/01 8:01:50,2526,19.92281,1.07383,0.08483
"a001",2021/06/01 8:01:50,2527,20.2098,2.01533021,0.06772
"a001",2021/06/01 8:01:50,2528,21.53084,2.2559358,0.07695
"a001",2021/06/01 8:01:50,2529,19.95002,0.8308,0.03321
"a001",2021/06/01 8:01:50,2530,22.27292,0.380291,0.14465
"a001",2021/06/01 8:01:50,2531,21.18391,0.9590478,0.03667
"a001",2021/06/01 8:01:50,2532,21.61329,1.01993,0.04708
"a001",2021/06/01 8:01:50,2533,21.36822,1.307824,0.03902
"a001",2021/06/01 8:01:50,2534,21.30592,1.2023444,0.1258
"a001",2021/06/01 8:01:50,2535,20.72975,1.3924141,0.04671
"a001",2021/06/01 8:01:50,2536,21.32111,1.21446,0.14407
"a001",2021/06/01 8:01:50,2537,21.59157,0.9473786,0.07969
"a001",2021/06/01 8:01:50,2538,20.90993,1.6073896,0.04754
"a001",2021/06/01 8:01:50,2539,20.37246,1.37067,0.03686
"a001",2021/06/01 8:01:50,2540,21.25053,1.267021,0.09172
"a001",2021/06/01 8:01:50,2541,20.79114,1.4194708,0.0548
"a001",2021/06/01 8:01:50,2542,20.7288,1.5410497,0.06867
"a001",2021/06/01 8:01:50,2543,20.98532,1.5001989,0.08414
"a001",2021/06/01 8:01:50,2544,20.8222,1.2594907,0.06643
"a001",2021/06/01 8:01:50,2545,21.59835,0.84278,0.04988
"a001",2021/06/01 8:01:50,2546,20.39022,0.6705622,0.02751
"a001",2021/06/01 8:01:50,2547,20.5823,2.3992952,0.06436
"a001",2021/06/01 8:01:50,2548,22.41674,1.13847,0.09678
"a001",2021/06/01 8:01:50,2549,21.67079,0.89006,0.05686
"a001",2021/06/01 8:01:50,2550,21.94547,1.31877,0.02798
"a001",2021/06/01 8:01:50,2551,21.15957,1.0374514,0.08074
"a001",2021/06/01 8:01:50,2552,0,0,0
"a001",2021/06/01 8:01:50,2553,21.57904,1.3685055,0.05239
"a001",2021/06/01 8:01:50,2554,30.02297,180.48392,8.90446
"a001",2021/06/01 8:01:50,2555,21.62717,0.77143,0.04734
"a001",2021/06/01 8:01:50,2556,21.48809,3.3707531,0.12698
"a001",2021/06/01 8:01:50,2557,20.41798,1.0700064,0.05976
"a001",2021/06/01 8:01:50,2558,22.72372,0.99884,0.07162
"a001",2021/06/01 8:01:50,2559,20.83771,1.0494901,0.04018
"a001",2021/06/01 8:01:50,2560,20.82192,1.16169,0.06725
"a001",2021/06/01 8:01:50,2561,21.1266,2.3949701,0.1652
"a001",2021/06/01 8:01:50,2562,21.50945,2.947088,0.11295
"a001",2021/06/01 8:01:50,2563,19.821,1.21376,0.02115
"a001",2021/06/01 8:01:50,2564,21.7396,1.3185659,0.04693
"a001",2021/06/01 8:01:50,2565,20.26154,1.111521,0.01998
"a001",2021/06/01 8:01:50,2566,22.64117,1.13945,0.03367
"a001",2021/06/01 8:01:50,2567,21.12561,1.5841916,0.05712
"a001",2021/06/01 8:01:50,2568,21.20661,1.31157,0.05814
"a001",2021/06/01 8:01:50,2569,21.92927,0.616967,0.18833
"a001",2021/06/01 8:01:50,2570,21.22663,1.36668,0.11804
"a001",2021/06/01 8:01:50,2571,21.605,0.79381,0.05001
"a001",2021/06/01 8:01:50,2572,22.30182,1.21512,0.09285
"a001",2021/06/01 8:01:50,2573,21.8882,1.38613,0.03657
"a001",2021/06/01 8:01:50,2574,22.35634,1.1589987,0.03862
"a001",2021/06/01 8:01:50,2575,21.05639,1.0236082,0.0643
"a001",2021/06/01 8:01:50,2576,21.1481,2.141139,0.07625
"a001",2021/06/01 8:01:50,2577,20.48754,2.231904,0.0459
"a001",2021/06/01 8:01:50,2578,21.15434,1.5358987,0.07554
"a001",2021/06/01 8:01:50,2579,20.85025,1.1986075,0.03549
"a001",2021/06/01 8:01:50,2580,20.67178,1.2205207,0.06427
"a001",2021/06/01 8:01:50,2581,21.08139,1.5783267,0.06193
"a001",2021/06/01 8:01:50,2582,21.1008,0.91372,0.14598
"a001",2021/06/01 8:01:50,2583,20.71268,1.0326049,0.05536
"a001",2021/06/01 8:01:50,2584,20.63166,0.63559,0.11216
"a001",2021/06/01 8:01:50,2585,21.01776,1.7900906,0.07317
"a001",2021/06/01 8:01:50,2586,21.73582,0.943741,0.14083
"a001",2021/06/01 8:01:50,2587,20.95428,0.940293,0.06665
"a001",2021/06/01 8:01:50,2588,21.55921,0.9257567,0.03132
"a001",2021/06/01 8:01:50,2589,21.38393,1.7760846,0.0524
"a001",2021/06/01 8:01:50,2590,0,0,0
"a001",2021/06/01 8:01:50,2591,21.16564,0.9788232,0.06873
"a001",2021/06/01 8:01:50,2592,0,0,0
"a001",2021/06/01 8:01:50,2593,21.09136,0.77303,0.04715
"a001",2021/06/01 8:01:50,2594,21.2532,1.32249441,0.07365
"a001",2021/06/01 8:01:50,2595,0,0,0
"a001",2021/06/01 8:01:50,2596,20.80824,0.5117748,0.06575
"a001",2021/06/01 8:01:50,2597,21.4874,1.0214212,0.0949
"a001",2021/06/01 8:01:50,2598,20.25182,2.9199342,0.05592
"a001",2021/06/01 8:01:50,2599,20.15316,1.714168,0.09265
"a001",2021/06/01 8:01:50,2600,19.38734,1.66996,0.09028
"a001",2021/06/01 8:01:50,2601,0,0,0
"a001",2021/06/01 8:01:50,2602,21.61242,0.6563489,0.06532
"a001",2021/06/01 8:01:50,2603,20.92304,0.5805739,0.05607
"a001",2021/06/01 8:01:50,2604,21.22046,1.3780259,0.05525
"a001",2021/06/01 8:01:50,2605,21.54449,0.7692403,0.04666
"a001",2021/06/01 8:01:50,2606,21.69649,0.8885,0.04556
"a001",2021/06/01 8:01:50,2607,21.73449,0.6936417,0.05547
"a001",2021/06/01 8:01:50,2608,22.4398,2.0709558,0.04944
"a001",2021/06/01 8:01:50,2609,21.98889,1.5166815,0.03511
"a001",2021/06/01 8:01:50,2610,22.05689,1.2739878,0.04702
"a001",2021/06/01 8:01:50,2611,20.69037,0.52458,0.08437
"a001",2021/06/01 8:01:50,2612,20.95232,0.9634533,0.09607
"a001",2021/06/01 8:01:50,2613,21.20052,1.441411,0.07335
"a001",2021/06/01 8:01:50,2614,20.96016,0.721197542,0.06948
"a001",2021/06/01 8:01:50,2615,0,0,0
"a001",2021/06/01 8:01:50,2616,20.27185,1.2383446,0.02652
"a001",2021/06/01 8:01:50,2617,20.45031,2.57174052,0.05821
"a001",2021/06/01 8:01:50,2618,20.51113,1.5808468,0.08851
"a001",2021/06/01 8:01:50,2619,20.74202,1.18152,0.02981
"a001",2021/06/01 8:01:50,2620,20.51241,0.9504742,0.04786
"a001",2021/06/01 8:01:50,2621,21.02307,0.74258939,0.03305
"a001",2021/06/01 8:01:50,2622,21.28517,2.0702935,0.02692
"a001",2021/06/01 8:01:50,2623,21.05262,1.0297703,0.0811
"a001",2021/06/01 8:01:50,2624,21.61023,1.22765,0.08655
"a001",2021/06/01 8:01:50,2625,21.73659,1.0799677,0.05803
"a001",2021/06/01 8:01:50,2626,21.02436,0.57124,0.07631
"a001",2021/06/01 8:01:50,2627,20.98717,0.81167,0.02672
"a001",2021/06/01 8:01:50,2628,21.36732,5.169511,0.7233
"a001",2021/06/01 8:01:50,2629,20.67466,1.38237,0.03397
"a001",2021/06/01 8:01:50,2630,21.05369,1.51815,0.10201
"a001",2021/06/01 8:01:50,2631,21.05028,1.61234,0.17227
"a001",2021/06/01 8:01:50,2632,20.13657,1.26108,0.0385
"a001",2021/06/01 8:01:50,2633,20.30644,1.58938,0.01643
"a001",2021/06/01 8:01:50,2634,20.19816,0.867236,0.07707
"a001",2021/06/01 8:01:50,2635,20.09363,0.9228972,0.02717
"a001",2021/06/01 8:01:50,2636,20.00442,1.7584,0.09068
"a001",2021/06/01 8:01:50,2637,20.03923,3.04639,0.03684
"a001",2021/06/01 8:01:50,2638,21.20136,1.09693,0.0708
"a001",2021/06/01 8:01:50,2639,0,0,0
"a001",2021/06/01 8:01:50,2640,21.90708,1.41208,0.06542
"a001",2021/06/01 8:01:50,2641,21.46367,1.8679,0.04722
"a001",2021/06/01 8:01:50,2642,20.89783,2.550076,0.06136
"a001",2021/06/01 8:01:50,2643,21.64053,1.27721,0.13497
"a001",2021/06/01 8:01:50,2644,22.57361,1.63573154,0.10904
"a001",2021/06/01 8:01:50,2645,21.09737,1.69588,0.04312
"a001",2021/06/01 8:01:50,2646,21.16625,4.58359,0.12817
"a001",2021/06/01 8:01:50,2647,21.91311,3.1095595,0.19132
"a001",2021/06/01 8:01:50,2648,21.79243,1.6795383,0.04046
"a001",2021/06/01 8:01:50,2649,0,0,0
"a001",2021/06/01 8:01:50,2650,21.71814,0.7099,0.07138
"a001",2021/06/01 8:01:50,2651,21.2979,0.53576,0.05543
"a001",2021/06/01 8:01:50,2652,21.08037,1.7545845,0.04304
"a001",2021/06/01 8:01:50,2653,21.90101,2.2885563,0.05607
"a001",2021/06/01 8:01:50,2654,21.43239,1.46412,0.04749
"a001",2021/06/01 8:01:50,2655,20.97943,1.388607,0.04685
"a001",2021/06/01 8:01:50,2656,22.20084,1.28485,0.05373
"a001",2021/06/01 8:01:50,2657,22.45025,0.673064,0.06043
"a001",2021/06/01 8:01:50,2658,21.9793,1.1392174,0.04078
"a001",2021/06/01 8:01:50,2659,21.92047,2.3200457,0.05512
"a001",2021/06/01 8:01:50,2660,21.62119,1.16674391,0.06702
"a001",2021/06/01 8:01:50,2661,21.32413,1.0587215,0.14234
"a001",2021/06/01 8:01:50,2662,21.94353,1.65902669,0.04395
"a001",2021/06/01 8:01:50,2663,21.68246,1.33954,0.03514
"a001",2021/06/01 8:01:50,2664,21.88676,0.84872,0.07274
"a001",2021/06/01 8:01:50,2665,19.21298,1.2425068,0.09167
"a001",2021/06/01 8:01:50,2666,19.76732,1.2953256,0.10132
"a001",2021/06/01 8:01:50,2667,20.29047,1.0833,0.08633
"a001",2021/06/01 8:01:50,2668,20.10613,1.6113583,0.04743
"a001",2021/06/01 8:01:50,2669,20.02953,0.72951,0.09917
"a001",2021/06/01 8:01:50,2670,19.37867,1.0320813,0.02449
"a001",2021/06/01 8:01:50,2671,20.84399,1.3833447,0.03967
"a001",2021/06/01 8:01:50,2672,20.51118,1.48699,0.01107
"a001",2021/06/01 8:01:50,2673,20.01634,1.3673942,0.13831
"a001",2021/06/01 8:01:50,2674,20.7027,7.0583618,0.0509
"a001",2021/06/01 8:01:50,2675,21.20962,1.4658347,0.05003
"a001",2021/06/01 8:01:50,2676,20.372,0.86235358,0.02629
"a001",2021/06/01 8:01:50,2677,21.56679,0.70627,0.05559
"a001",2021/06/01 8:01:50,2678,21.06575,0.90057,0.09548
"a001",2021/06/01 8:01:50,2679,20.43713,1.4108,0.07089
"a001",2021/06/01 8:01:50,2680,21.90883,0.6384,0.06261
"a001",2021/06/01 8:01:50,2681,21.22991,1.0166324,0.02985
"a001",2021/06/01 8:01:50,2682,20.52267,1.0530221,0.03793
"a001",2021/06/01 8:01:50,2683,19.94558,0.72787,0.02966
"a001",2021/06/01 8:01:50,2684,20.26802,0.7766,0.08415
"a001",2021/06/01 8:01:50,2685,20.9719,0.96938,0.05876
"a001",2021/06/01 8:01:50,2686,20.07026,1.18035777,0.05666
"a001",2021/06/01 8:01:50,2687,19.51328,1.11982,0.04254
"a001",2021/06/01 8:01:50,2688,20.65392,1.690762,0.06112
"a001",2021/06/01 8:01:50,2689,20.51512,2.02621026,0.06252
"a001",2021/06/01 8:01:50,2690,20.37433,0.877958,0.06694
"a001",2021/06/01 8:01:50,2691,19.65706,1.6486365,0.05597
"a001",2021/06/01 8:01:50,2692,21.25838,0.9946556,0.0266
"a001",2021/06/01 8:01:50,2693,23.06744,1.416242,0.04516
"a001",2021/06/01 8:01:50,2694,21.63959,0.70479,0.04302
"a001",2021/06/01 8:01:50,2695,21.44238,1.01602,0.04196
"a001",2021/06/01 8:01:50,2696,20.93354,0.863427,0.05355
"a001",2021/06/01 8:01:50,2697,21.60546,2.0117677,0.067
"a001",2021/06/01 8:01:50,2698,21.21449,1.01573,0.04553
"a001",2021/06/01 8:01:50,2699,21.44011,1.4048,0.03043
"a001",2021/06/01 8:01:50,2700,21.74858,1.17854,0.08335
"a001",2021/06/01 8:01:50,2701,20.29523,0.78551,0.04884
"a001",2021/06/01 8:01:50,2702,20.76328,1.32638,0.0615
"a001",2021/06/01 8:01:50,2703,20.59185,1.3521037,0.04842
"a001",2021/06/01 8:01:50,2704,20.90219,0.55281,0.05181
"a001",2021/06/01 8:01:50,2705,19.96234,0.76112,0.06319
"a001",2021/06/01 8:01:50,2706,20.1738,1.0669,0.0523
"a001",2021/06/01 8:01:50,2707,20.61814,1.44228,0.01992
"a001",2021/06/01 8:01:50,2708,20.32935,1.65643,0.09295
"a001",2021/06/01 8:01:50,2709,20.23505,1.3682108,0.06494
"a001",2021/06/01 8:01:50,2710,21.71962,0.88401,0.11313
"a001",2021/06/01 8:01:50,2711,20.8064,1.4362236,0.03431
"a001",2021/06/01 8:01:50,2712,21.55401,1.8833153,0.04112
"a001",2021/06/01 8:01:50,2713,0,0,0
"a001",2021/06/01 8:01:50,2714,21.06285,1.12614,0.05221
"a001",2021/06/01 8:01:50,2715,20.91356,1.29871,0.03416
"a001",2021/06/01 8:01:50,2716,22.00107,1.05115,0.03659
"a001",2021/06/01 8:01:50,2717,21.28096,1.55412,0.06607
"a001",2021/06/01 8:01:50,2718,22.46899,1.1897342,0.06214
"a001",2021/06/01 8:01:50,2719,0,0,0
"a001",2021/06/01 8:01:50,2720,20.92223,17.6532282,0.60787
"a001",2021/06/01 8:01:50,2721,20.89327,1.4695,0.07889
"a001",2021/06/01 8:01:50,2722,21.36128,1.1908406,0.06538
"a001",2021/06/01 8:01:50,2723,20.37237,0.887,0.04462
"a001",2021/06/01 8:01:50,2724,20.52563,0.8514,0.13706
"a001",2021/06/01 8:01:50,2725,20.65415,0.9329399,0.03771
"a001",2021/06/01 8:01:50,2726,20.80188,0.79163,0.09402
"a001",2021/06/01 8:01:50,2727,19.98725,0.86376,0.14141
"a001",2021/06/01 8:01:50,2728,22.09508,1.124263,0.07985
"a001",2021/06/01 8:01:50,2729,21.42203,1.12601,0.07214
"a001",2021/06/01 8:01:50,2730,21.43891,1.0838,0.04457
"a001",2021/06/01 8:01:50,2731,22.07509,1.34478,0.06624
"a001",2021/06/01 8:01:50,2732,21.59011,3.380303,0.0456
"a001",2021/06/01 8:01:50,2733,21.29543,0.859882,0.08039
"a001",2021/06/01 8:01:50,2734,20.76725,3.156137,0.05292
"a001",2021/06/01 8:01:50,2735,20.8667,0.87299,0.06162
"a001",2021/06/01 8:01:50,2736,21.04902,1.16312,0.0372
"a001",2021/06/01 8:01:50,2737,21.37069,0.62788,0.07097
"a001",2021/06/01 8:01:50,2738,20.46824,1.20537,0.10181
"a001",2021/06/01 8:01:50,2739,21.1877,1.0929799,0.03646
"a001",2021/06/01 8:01:50,2740,0,0,0
"a001",2021/06/01 8:01:50,2741,21.31776,1.5705583,0.06336
"a001",2021/06/01 8:01:50,2742,20.54537,0.72093,0.0707
"a001",2021/06/01 8:01:50,2743,20.56792,1.1091477,0.09749
"a001",2021/06/01 8:01:50,2744,0,0,0
"a001",2021/06/01 8:01:50,2745,20.6827,0.7166379,0.05223
"a001",2021/06/01 8:01:50,2746,20.99661,1.00317,0.04472
"a001",2021/06/01 8:01:50,2747,20.3992,0.950242,0.03007
"a001",2021/06/01 8:01:50,2748,20.96378,0.5301558,0.0877
"a001",2021/06/01 8:01:50,2749,21.66401,1.0513346,0.07893
"a001",2021/06/01 8:01:50,2750,22.2033,0.93085,0.06057
"a001",2021/06/01 8:01:50,2751,21.39462,0.7048931,0.04285
"a001",2021/06/01 8:01:50,2752,0,0,0
"a001",2021/06/01 8:01:50,2753,21.18351,0.7998306,0.05444
"a001",2021/06/01 8:01:50,2754,21.13623,2.523854,0.08016
"a001",2021/06/01 8:01:50,2755,20.08155,2.4138601,0.02239
"a001",2021/06/01 8:01:50,2756,21.06667,0.83753,0.04975
"a001",2021/06/01 8:01:50,2757,21.10326,1.4801202,0.12603
"a001",2021/06/01 8:01:50,2758,19.43079,1.43846,0.11282
"a001",2021/06/01 8:01:50,2759,0,0,0
"a001",2021/06/01 8:01:50,2760,20.38358,0.7871,0.02563
"a001",2021/06/01 8:01:50,2761,20.30928,1.4359802,0.02943
"a001",2021/06/01 8:01:50,2762,20.41251,0.77852348,0.02554
"a001",2021/06/01 8:01:50,2763,19.86629,1.461531,0.03337
"a001",2021/06/01 8:01:50,2764,20.14204,1.5992633,0.03396
"a001",2021/06/01 8:01:50,2765,20.27596,1.0141234,0.03603
"a001",2021/06/01 8:01:50,2766,19.47734,1.1702026,0.09364
"a001",2021/06/01 8:01:50,2767,0,0,0
"a001",2021/06/01 8:01:50,2768,22.83504,0.6482,0.03031
"a001",2021/06/01 8:01:50,2769,0,0,0
"a001",2021/06/01 8:01:50,2770,21.74034,1.26807,0.07385
"a001",2021/06/01 8:01:50,2771,21.56006,1.16466,0.06611
"a001",2021/06/01 8:01:50,2772,21.65532,1.35118,0.04697
"a001",2021/06/01 8:01:50,2773,20.57668,1.78968,0.04959
"a001",2021/06/01 8:01:50,2774,19.81867,1.96198,0.07049
"a001",2021/06/01 8:01:50,2775,22.24324,3.398749,0.08724
"a001",2021/06/01 8:01:50,2776,21.71052,1.58889,0.11159
"a001",2021/06/01 8:01:50,2777,21.71692,1.62835,0.05993
"a001",2021/06/01 8:01:50,2778,21.48156,1.76209,0.07181
"a001",2021/06/01 8:01:50,2779,20.7945,1.0699198,0.07099
"a001",2021/06/01 8:01:50,2780,19.98475,1.34486,0.05066
"a001",2021/06/01 8:01:50,2781,20.74035,2.2859662,0.07024
"a001",2021/06/01 8:01:50,2782,21.40286,1.88272,0.06725
"a001",2021/06/01 8:01:50,2783,21.38635,1.54702201,0.03786
"a001",2021/06/01 8:01:50,2784,20.29852,1.2477255,0.05991
"a001",2021/06/01 8:01:50,2785,21.35185,1.49817,0.02722
"a001",2021/06/01 8:01:50,2786,21.24321,1.0446191,0.07271
"a001",2021/06/01 8:01:50,2787,22.43936,1.432095904,0.0418
"a001",2021/06/01 8:01:50,2788,22.06739,1.3967746,0.04059
"a001",2021/06/01 8:01:50,2789,21.55614,1.69662,0.06698
"a001",2021/06/01 8:01:50,2790,21.45198,1.22537,0.04853
"a001",2021/06/01 8:01:50,2791,21.35871,1.703421,0.06111
"a001",2021/06/01 8:01:50,2792,21.89464,1.18537,0.07562
"a001",2021/06/01 8:01:50,2793,20.99551,1.0477758,0.11333
"a001",2021/06/01 8:01:50,2794,20.54722,1.18751,0.11015
"a001",2021/06/01 8:01:50,2795,21.2849,0.9571,0.03025
"a001",2021/06/01 8:01:50,2796,21.68881,0.79869,0.08753
"a001",2021/06/01 8:01:50,2797,21.65957,1.29741,0.06752
"a001",2021/06/01 8:01:50,2798,20.25449,1.6712445,0.10189
"a001",2021/06/01 8:01:50,2799,21.09372,1.2934298,0.05041
"a001",2021/06/01 8:01:50,2800,20.86703,1.63481,0.09971
"a001",2021/06/01 8:01:50,2801,20.2178,1.20682,0.03837
"a001",2021/06/01 8:01:50,2802,0,0,0
"a001",2021/06/01 8:01:50,2803,21.68326,1.1027951,0.047
"a001",2021/06/01 8:01:50,2804,22.4597,1.1530412,0.13963
"a001",2021/06/01 8:01:50,2805,22.26506,0.7649696,0.05362
"a001",2021/06/01 8:01:50,2806,21.80045,1.19896,0.07033
"a001",2021/06/01 8:01:50,2807,0,0,0
"a001",2021/06/01 8:01:50,2808,24.09286,7.485452,0.21224
"a001",2021/06/01 8:01:50,2809,20.95435,0.841,0.0271
"a001",2021/06/01 8:01:50,2810,20.64675,0.994054,0.12209
"a001",2021/06/01 8:01:50,2811,20.41717,0.78549,0.03863
"a001",2021/06/01 8:01:50,2812,20.73418,1.29285,0.05612
"a001",2021/06/01 8:01:50,2813,21.67404,0.84459,0.03922
"a001",2021/06/01 8:01:50,2814,21.40616,1.2376365,0.05769
"a001",2021/06/01 8:01:50,2815,20.2305,1.1696432,0.04763
"a001",2021/06/01 8:01:50,2816,21.36302,1.41415,0.06401
"a001",2021/06/01 8:01:50,2817,20.9651,0.63354,0.05871
"a001",2021/06/01 8:01:50,2818,20.2032,1.0774,0.08037
"a001",2021/06/01 8:01:50,2819,21.01019,1.28132538,0.0656
"a001",2021/06/01 8:01:50,2820,21.02513,0.6138204,0.05287
"a001",2021/06/01 8:01:50,2821,20.29488,1.3211,0.05895
"a001",2021/06/01 8:01:50,2822,21.72157,0.561266,0.04817
"a001",2021/06/01 8:01:50,2823,20.92938,1.23024079,0.09161
